1. Time,2. q_1,3. q_2,4. q_3,5. q_4,6. q_5,7. q_6,8. q_7,9. O_T_EE_11,10. O_T_EE_21,11. O_T_EE_31,12. O_T_EE_41,13. O_T_EE_12,14. O_T_EE_22,15. O_T_EE_32,16. O_T_EE_42,17. O_T_EE_13,18. O_T_EE_23,19. O_T_EE_33,20. O_T_EE_43,21. O_T_EE_14,22. O_T_EE_24,23. O_T_EE_34,24. O_T_EE_44,25. q_1_d,26. q_2_d,27. q_3_d,28. q_4_d,29. q_5_d,30. q_6_d,31. q_7_d,32. dq_1,33. dq_2,34. dq_3,35. dq_4,36. dq_5,37. dq_6,38. dq_7,39. dq_1_d,40. dq_2_d,41. dq_3_d,42. dq_4_d,43. dq_5_d,44. dq_6_d,45. dq_7_d,46. tau_J_1,47. tau_J_2,48. tau_J_3,49. tau_J_4,50. tau_J_5,51. tau_J_6,52. tau_J_7,53. joint_contact_1,54. joint_contact_2,55. joint_contact_3,56. joint_contact_4,57. joint_contact_5,58. joint_contact_6,59. joint_contact_7,60. joint_collision_1,61. joint_collision_2,62. joint_collision_3,63. joint_collision_4,64. joint_collision_5,65. joint_collision_6,66. joint_collision_7,67. cartesian_contact_x,68. cartesian_contact_y,69. cartesian_contact_z,70. cartesian_contact_R,71. cartesian_contact_P,72. cartesian_contact_Y,73. cartesian_collision_x,74. cartesian_collision_y,75. cartesian_collision_z,76. cartesian_collision_R,77. cartesian_collision_P,78. cartesian_collision_Y,79. tau_ext_1,80. tau_ext_2,81. tau_ext_3,82. tau_ext_4,83. tau_ext_5,84. tau_ext_6,85. tau_ext_7,86. O_F_ext_x,87. O_F_ext_y,88. O_F_ext_z,89. O_F_ext_R,90. O_F_ext_P,91. O_F_ext_Y,92. Gripper Width,93. Object Grasped
28522.3,0.754436,-0.00894556,0.915908,-2.29443,-1.46546,1.3901,0.00623221,0.0542503,0.0640763,-0.99646,0,0.101799,0.992375,0.0693559,0,0.993325,-0.105203,0.0473146,0,0.175647,0.46527,0.410737,1,0.82314,0.317608,0.905739,-2.40561,-1.629,1.3202,0.247727,-0.0895753,-0.0804842,-0.00130185,0.0480297,0.182654,0.0747505,-0.0900785,0,0,0,0,0,0,0,0.263678,-16.9779,0.0493934,18.8581,-1.7266,-1.3246,0.109363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11296,-1.53241,0.0370275,0.585103,-0.368886,-0.278617,0.127984,0.209309,-3.28089,3.34049,3.0247,-0.217637,0.0801703,0.045679,1
28522.3,0.751819,-0.0105621,0.91591,-2.29223,-1.45803,1.39322,0.00203594,0.0474803,0.0625492,-0.996902,0,0.107571,0.991903,0.0673589,0,0.993063,-0.110439,0.0403682,0,0.176449,0.464675,0.410575,1,0.82314,0.317608,0.905739,-2.40561,-1.629,1.3202,0.247727,-0.0646072,-0.027751,0.0014808,0.0749614,0.253429,0.107311,-0.154542,0,0,0,0,0,0,0,0.263678,-17.0533,-0.0220177,18.747,-1.81632,-1.35481,0.149646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115247,-1.45964,-0.0775184,0.302938,-0.431532,-0.303893,0.130907,0.592667,-3.78324,2.98412,3.05257,-0.125053,-0.038929,0.045679,1
28522.4,0.749765,-0.010756,0.915921,-2.28935,-1.44725,1.39845,-0.00475005,0.0353854,0.0581325,-0.997672,0,0.113699,0.991581,0.0618103,0,0.992885,-0.115624,0.0284784,0,0.176855,0.464292,0.40917,1,0.82314,0.317608,0.905739,-2.40561,-1.629,1.3202,0.247727,-0.0536695,0.00811322,0.00150177,0.0880704,0.365066,0.185418,-0.217784,0,0,0,0,0,0,0,0.156561,-17.2437,-0.0973961,18.8581,-1.74491,-1.38411,0.239368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.182935,-1.14873,-0.231313,0.10399,-0.479262,-0.356664,0.148666,0.866437,-2.92087,1.97353,2.22673,-0.113679,-0.203686,0.045679,1
28522.4,0.74817,-0.0104738,0.915914,-2.28624,-1.43413,1.4056,-0.0120284,0.0197322,0.0532617,-0.998376,0,0.119499,0.991286,0.0552453,0,0.992638,-0.120397,0.0131958,0,0.176883,0.464059,0.40698,1,0.82314,0.317608,0.905739,-2.40561,-1.629,1.3202,0.247727,-0.0392332,0.0171221,-0.00175605,0.0914759,0.400851,0.230875,-0.202573,0,0,0,0,0,0,0,0.227972,-17.3984,0.0136879,18.8581,-1.52793,-1.3246,0.0892211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.341255,-0.733877,-0.367994,-0.124182,-0.406189,-0.390144,0.140812,0.951607,-1.99125,0.860492,1.30659,-0.0873879,-0.353552,0.0457014,1
28522.4,0.74681,-0.0101808,0.915922,-2.2831,-1.42107,1.41472,-0.0182217,0.00280802,0.0498682,-0.998742,0,0.123343,0.991102,0.0498335,0,0.99236,-0.123331,-0.00336794,0,0.176609,0.464243,0.404552,1,0.82314,0.317608,0.905739,-2.40561,-1.629,1.3202,0.247727,-0.0401865,0.00541842,-0.000385863,0.0929743,0.358476,0.285993,-0.165347,0,0,0,0,0,0,0,0.156561,-17.3191,-0.0973961,19.12,-1.47391,-1.15614,0.0196411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.231092,-0.385209,-0.253245,-0.290434,-0.274844,-0.313427,0.0730423,0.574931,-1.38727,0.169694,0.672004,-0.139291,-0.242463,0.0457014,1
28522.5,0.745743,-0.00997679,0.915925,-2.28006,-1.41074,1.42314,-0.0223715,-0.0113766,0.0487348,-0.998737,0,0.125359,0.990991,0.0469288,0,0.992046,-0.12467,-0.0173838,0,0.176251,0.464746,0.402694,1,0.82314,0.317608,0.905739,-2.40561,-1.629,1.3202,0.247727,-0.0257818,0.00470573,0.00082445,0.087741,0.254016,0.200919,-0.103082,0,0,0,0,0,0,0,0.156561,-17.3587,-0.137069,19.2707,-1.33842,-1.05727,0.0397827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.060793,-0.201268,-0.0849061,-0.164588,-0.120475,-0.14734,0.0212321,0.179387,-0.822607,0.135679,0.400027,-0.0980125,-0.0729113,0.0457014,1
28522.5,0.74496,-0.00988723,0.915913,-2.27788,-1.40476,1.42706,-0.024452,-0.0189009,0.0488015,-0.99862,0,0.12734,0.990782,0.0460083,0,0.991679,-0.126297,-0.0249415,0,0.176165,0.464952,0.40192,1,0.82314,0.317608,0.905739,-2.40561,-1.629,1.3202,0.247727,-0.0205992,-0.00127933,0.000672266,0.0473726,0.113135,0.0470217,-0.0377527,0,0,0,0,0,0,0,0.263678,-17.2834,-0.0220177,19.3064,-1.21207,-0.848525,0.109363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381359,-0.212335,0.334372,0.215811,0.00383132,0.0996834,0.0377467,-0.664773,-0.240687,0.513729,0.393239,-0.221794,0.358874,0.0457014,1
28522.5,0.744404,-0.00990014,0.915902,-2.27741,-1.40377,1.42677,-0.0255109,-0.0195697,0.04817,-0.998638,0,0.128753,0.990634,0.0452608,0,0.991483,-0.127694,-0.0255889,0,0.176414,0.464779,0.401973,1,0.82314,0.317608,0.905739,-2.40561,-1.629,1.3202,0.247727,-0.013909,-4.67565e-05,-0.00174578,-0.00464944,-0.00147137,-0.0293587,-0.0259622,0,0,0,0,0,0,0,0.263678,-17.1286,0.0890663,19.4968,-1.25785,-0.779861,0.119434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466242,-0.448722,0.395022,0.738226,0.0319019,0.249616,0.0879374,-0.675269,-0.0109746,1.45365,0.830276,-0.0739407,0.433859,0.0457014,1
28522.6,0.744221,-0.00986842,0.91591,-2.27806,-1.40377,1.42513,-0.0269533,-0.0185933,0.0459319,-0.998762,0,0.13008,0.990555,0.0431328,0,0.991329,-0.129119,-0.0243929,0,0.176628,0.464312,0.401944,1,0.82314,0.317608,0.905739,-2.40561,-1.629,1.3202,0.247727,0.00011165,0.000987597,-0.000305578,-0.0298662,0.000422932,-0.0446832,-0.057468,0,0,0,0,0,0,0,0.263678,-17.3587,0.0136879,19.6079,-1.32926,-0.958389,0.189014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187979,-0.46989,0.129948,0.894194,-0.0203698,0.192224,0.13625,-0.125257,0.466181,1.49209,0.69787,0.104752,0.16228,0.0457014,1
28522.6,0.744221,-0.00986272,0.915919,-2.27941,-1.40377,1.42404,-0.0301525,-0.0181516,0.0413141,-0.998972,0,0.130809,0.990646,0.0385929,0,0.991241,-0.129976,-0.0233865,0,0.176735,0.463792,0.401594,1,0.82314,0.317608,0.905739,-2.40561,-1.629,1.3202,0.247727,-0.000498506,0.0005954,3.95305e-06,-0.0400972,-0.000484945,-0.0188567,-0.10154,0,0,0,0,0,0,0,0.263678,-17.3587,-0.0616905,19.6833,-1.32102,-0.997756,0.109363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155357,-0.467681,0.072556,0.784942,-0.0372141,0.0792924,0.174764,-0.194496,0.444498,1.19699,0.586355,-0.0249081,0.116507,0.0457093,1
28522.7,0.744226,-0.00963468,0.915926,-2.28059,-1.40377,1.42399,-0.0348235,-0.0187951,0.0353599,-0.999188,0,0.130753,0.990869,0.032606,0,0.991237,-0.130036,-0.0232473,0,0.176773,0.463505,0.40107,1,0.82314,0.317608,0.905739,-2.40561,-1.629,1.3202,0.247727,0.000511968,0.011221,8.15608e-05,-0.0236908,-0.000222371,-0.000251425,-0.160691,0,0,0,0,0,0,0,0.192267,-17.3587,-0.137069,19.6436,-1.31187,-1.00783,0.109363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158317,-0.447005,0.0421692,0.443992,-0.0100323,0.00458992,0.168325,-0.231451,-0.458294,0.934488,0.81199,-0.0784491,0.102327,0.0457093,1
28522.7,0.744249,-0.00910386,0.915957,-2.28113,-1.40377,1.42399,-0.0419724,-0.0200665,0.0273697,-0.999414,0,0.130579,0.991125,0.0245209,0,0.991235,-0.130013,-0.0234628,0,0.176789,0.463402,0.400636,1,0.82314,0.317608,0.905739,-2.40561,-1.629,1.3202,0.247727,0.000254225,0.0142477,0.00149985,-0.0070379,-0.000249655,-0.0001247,-0.259622,0,0,0,0,0,0,0,0.0811829,-17.3587,-0.248153,19.5683,-1.31187,-0.967544,0.158801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187333,-0.362974,0.0424025,0.206311,0.01355,0.00984707,0.168789,-0.23504,-0.9368,0.627839,0.858272,-0.0696952,0.116477,0.0457093,1
28522.7,0.744283,-0.00856057,0.916107,-2.28137,-1.40377,1.42397,-0.0509757,-0.0216097,0.0178357,-0.999598,0,0.130229,0.991363,0.0148734,0,0.991248,-0.129858,-0.0237463,0,0.176737,0.463398,0.400311,1,0.82314,0.317608,0.905739,-2.40561,-1.629,1.3202,0.247727,0.00283502,0.0160148,0.00574199,-0.00694992,-0.000195417,0.000258088,-0.270103,0,0,0,0,0,0,0,0.0454774,-17.3191,-0.248153,19.6079,-1.32102,-0.948318,0.209155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0442967,-0.245658,-0.209215,0.228243,0.0018323,0.0360075,0.188971,0.358252,-0.599249,0.442352,0.65727,0.205629,-0.125292,0.0457093,1
28522.8,0.744361,-0.00837912,0.916481,-2.28171,-1.40377,1.42394,-0.0621875,-0.0231552,0.006242,-0.999703,0,0.129556,0.991557,0.00319036,0,0.991302,-0.129446,-0.0237689,0,0.176548,0.463396,0.400108,1,0.82314,0.317608,0.905739,-2.40561,-1.629,1.3202,0.247727,-0.00102051,-0.000837368,0.0111185,-0.00869298,-0.000361477,-0.000175948,-0.364543,0,0,0,0,0,0,0,0.00977179,-17.1683,-0.323531,19.6079,-1.31187,-0.958389,0.0297119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19601,0.0862297,-0.347091,0.284108,-0.00338913,0.0669339,0.173897,0.620518,0.888992,-0.265531,-0.304229,0.315036,-0.271416,0.0457132,1
28522.8,0.744565,-0.00845189,0.916928,-2.28189,-1.40377,1.42391,-0.0731145,-0.0244675,-0.00474697,-0.99968,0,0.128674,0.991646,-0.00785817,0,0.991385,-0.128827,-0.0236528,0,0.176249,0.463457,0.400079,1,0.82314,0.317608,0.905739,-2.40561,-1.629,1.3202,0.247727,0.00273468,-0.000390208,0.013203,0.00172605,-0.000560221,-0.000768032,-0.278321,0,0,0,0,0,0,0,0.00977179,-16.9025,-0.323531,19.4572,-1.29356,-0.938247,-0.100293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.229307,0.252856,-0.356259,0.126094,0.00482632,0.0716837,0.104146,0.673157,1.06993,-0.590372,-0.605477,0.337237,-0.293327,0.0457132,1
28522.8,0.74481,-0.00850341,0.917362,-2.28175,-1.40382,1.42391,-0.0808861,-0.025396,-0.0122909,-0.999592,0,0.127768,0.991674,-0.0154396,0,0.991479,-0.12811,-0.0236146,0,0.175928,0.463619,0.400161,1,0.82314,0.317608,0.905739,-2.40561,-1.629,1.3202,0.247727,0.00336728,-0.00172005,0.0140758,0.00490649,0.000134161,0.000165426,-0.165734,0,0,0,0,0,0,0,-0.0973449,-16.8271,-0.323531,19.1596,-1.25785,-1.00783,-0.190015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.128905,0.223311,-0.229725,0.0321615,0.0270041,0.0648886,-0.0175547,0.428519,0.705134,-0.319787,-0.447974,0.249043,-0.179754,0.0457132,1
28522.9,0.744969,-0.00859427,0.917695,-2.28144,-1.40386,1.42392,-0.0824418,-0.0255212,-0.0134805,-0.999574,0,0.127213,0.991726,-0.0166227,0,0.991547,-0.127586,-0.0235956,0,0.175689,0.463784,0.400318,1,0.82314,0.317608,0.905739,-2.40561,-1.629,1.3202,0.247727,0.00683611,-0.000174866,0.00917916,0.00836249,8.27874e-05,-0.000517287,-0.000294026,0,0,0,0,0,0,0,-0.13305,-16.8628,-0.323531,19.1953,-1.23954,-0.997756,-0.00050053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0046181,0.241899,-0.0821022,-0.119349,0.0536632,0.0500519,-0.0768599,0.0940451,0.391325,-0.371027,-0.407842,0.103781,-0.0440848,0.0457132,1
28522.9,0.74504,-0.00872374,0.917741,-2.28099,-1.40393,1.42391,-0.0824448,-0.0254066,-0.0129437,-0.999584,0,0.127055,0.991756,-0.0160717,0,0.99157,-0.127413,-0.023553,0,0.175618,0.463921,0.400554,1,0.82314,0.317608,0.905739,-2.40561,-1.629,1.3202,0.247727,0.00123868,-0.000827289,-0.00113702,0.0102629,-0.001486,-0.000412533,-0.00210824,0,0,0,0,0,0,0,-0.0973449,-16.8628,-0.212447,19.235,-1.23954,-0.967544,0.0690795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191855,0.173931,0.118871,-0.0823587,0.0734426,0.0603747,-0.0185376,-0.391252,0.299487,-0.391608,-0.323978,-0.101112,0.154647,0.0457132,1
28522.9,0.7449,-0.00888745,0.917661,-2.28055,-1.40395,1.42378,-0.0824348,-0.0252372,-0.0123883,-0.999595,0,0.12736,0.991726,-0.0155063,0,0.991535,-0.127702,-0.023451,0,0.17571,0.463965,0.400808,1,0.82314,0.317608,0.905739,-2.40561,-1.629,1.3202,0.247727,-0.00860966,-0.006906,-0.00537621,0.00789441,-0.00103818,-0.0177876,0.00245877,0,0,0,0,0,0,0,0.263678,-16.8271,0.0890663,19.2707,-1.25785,-0.858596,-0.0206421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370391,0.205015,0.328664,-0.00615555,0.0709796,0.125609,0.0140984,-0.774734,0.671493,-0.538792,-0.511767,-0.245172,0.348558,0.0457132,1
28523,0.744569,-0.0089516,0.917432,-2.28033,-1.40395,1.42263,-0.0824382,-0.0244801,-0.0122125,-0.999616,0,0.128787,0.991545,-0.0152678,0,0.99137,-0.129114,-0.0227008,0,0.176043,0.463722,0.401073,1,0.82314,0.317608,0.905739,-2.40561,-1.629,1.3202,0.247727,-0.0109976,-0.00157902,-0.0102962,0.00432797,0.000227976,-0.0504835,0.00115547,0,0,0,0,0,0,0,0.299384,-16.9382,0.124772,19.3064,-1.26609,-0.888809,0.00957027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.669219,0.00473064,0.659706,0.234449,0.0457211,0.201396,0.0318519,-1.35666,0.672899,-0.0345562,-0.246288,-0.465819,0.664257,0.0457132,1
28523,0.744211,-0.00892653,0.916847,-2.28038,-1.40393,1.42002,-0.0824426,-0.0228523,-0.0124813,-0.999651,0,0.131707,0.99116,-0.0153862,0,0.991025,-0.132016,-0.0210068,0,0.176663,0.4631,0.401397,1,0.82314,0.317608,0.905739,-2.40561,-1.629,1.3202,0.247727,-0.012992,0.000108912,-0.0238392,-0.0026937,0.00404601,-0.092994,0.00113517,0,0,0,0,0,0,0,0.446173,-17.1286,0.124772,19.5326,-1.35673,-0.918106,0.0196411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.883622,-0.0836105,0.86157,0.293274,0.0277595,0.227286,0.0384612,-1.76884,0.61226,0.114084,-0.14435,-0.647956,0.872476,0.0457132,1
28523,0.743524,-0.00885816,0.91586,-2.28038,-1.4039,1.41678,-0.0824566,-0.0208743,-0.012773,-0.999691,0,0.135828,0.990602,-0.0154931,0,0.990512,-0.136112,-0.0189435,0,0.177664,0.462257,0.40181,1,0.82314,0.317608,0.905739,-2.40561,-1.629,1.3202,0.247727,-0.0301763,0.00228788,-0.0367288,0.000811382,-0.000340389,-0.0977265,-0.00244949,0,0,0,0,0,0,0,0.588995,-17.2834,0.311234,19.3818,-1.38419,-0.848525,0.0892211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11852,-0.293041,1.03216,0.2865,-0.0102521,0.229495,0.0574636,-2.11582,-0.110058,0.481946,0.342863,-0.821668,1.07574,0.0459378,1
28523.1,0.741878,-0.00884863,0.914603,-2.28035,-1.40388,1.41342,-0.0824917,-0.0187972,-0.0130222,-0.999729,0,0.141252,0.989842,-0.0155493,0,0.989795,-0.141509,-0.0167671,0,0.179231,0.461174,0.402276,1,0.82314,0.317608,0.905739,-2.40561,-1.629,1.3202,0.247727,-0.0657688,0.00182132,-0.0364986,0.00174225,0.000382185,-0.111796,-0.000189646,0,0,0,0,0,0,0,0.55329,-17.3587,0.20015,19.2707,-1.42905,-0.809158,0.119434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4733,-0.378046,1.32363,0.179306,-0.0335458,0.286398,0.0839901,-2.68248,-0.696686,0.479014,0.604988,-1.0653,1.39881,0.0459378,1
28523.1,0.739047,-0.00879959,0.913004,-2.28035,-1.40387,1.40974,-0.0827758,-0.0166029,-0.0135973,-0.99976,0,0.148414,0.988788,-0.0159127,0,0.988786,-0.148645,-0.014399,0,0.181517,0.459749,0.402757,1,0.82314,0.317608,0.905739,-2.40561,-1.629,1.3202,0.247727,-0.0963017,-0.000826207,-0.057563,-0.00277167,0.000301202,-0.112941,-0.0161413,0,0,0,0,0,0,0,0.55329,-17.3191,0.164445,19.3818,-1.42905,-0.858596,0.099292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84481,-0.60789,1.65962,0.251401,-0.0601347,0.323877,0.117999,-3.37121,-1.22809,0.872825,1.04355,-1.36802,1.75309,0.0459378,1
28523.1,0.73498,-0.00856373,0.910935,-2.28034,-1.40386,1.40528,-0.083554,-0.0141495,-0.0148513,-0.99978,0,0.157835,0.987311,-0.0168998,0,0.987364,-0.158043,-0.0116261,0,0.184633,0.457876,0.403272,1,0.82314,0.317608,0.905739,-2.40561,-1.629,1.3202,0.247727,-0.13787,0.00613111,-0.0676974,-0.00351652,0.000510489,-0.137636,-0.0249475,0,0,0,0,0,0,0,0.517584,-17.4738,0.164445,19.3064,-1.43821,-0.928176,0.109363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24137,-0.782025,2.02412,0.257411,-0.0597279,0.350268,0.126143,-4.18485,-1.71166,1.14205,1.37542,-1.72113,2.1338,0.0459378,1
28523.2,0.72974,-0.00826892,0.908273,-2.28035,-1.40387,1.39901,-0.0842277,-0.0106273,-0.0162656,-0.999802,0,0.170337,0.985215,-0.0178388,0,0.985328,-0.170496,-0.00769972,0,0.188647,0.455343,0.404008,1,0.82314,0.317608,0.905739,-2.40561,-1.629,1.3202,0.247727,-0.167398,0.00879557,-0.0886505,-0.000294072,0.000148153,-0.205301,-0.0081979,0,0,0,0,0,0,0,0.696112,-17.6245,0.235856,19.3064,-1.42905,-0.888809,0.129504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30953,-0.720228,2.06801,0.219216,-0.0559954,0.376639,0.115737,-4.29196,-1.56214,0.995263,1.23389,-1.75878,2.18946,0.0459378,1
28523.2,0.723466,-0.00803778,0.904638,-2.28034,-1.40387,1.39239,-0.0847092,-0.00686908,-0.017541,-0.999813,0,0.185056,0.982544,-0.0185094,0,0.982704,-0.185152,-0.00350318,0,0.193549,0.452324,0.404827,1,0.82314,0.317608,0.905739,-2.40561,-1.629,1.3202,0.247727,-0.207204,0.00542244,-0.108299,0.00032233,-0.000688234,-0.181542,-0.0168562,0,0,0,0,0,0,0,0.588995,-17.6642,0.124772,19.2707,-1.41074,-0.928176,0.099292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51732,-0.738959,2.25534,0.18865,-0.0390308,0.402411,0.129121,-4.7441,-1.63458,0.938446,1.24898,-1.94501,2.38686,0.0459378,1
28523.2,0.715696,-0.00789029,0.900943,-2.28038,-1.40387,1.38655,-0.0853226,-0.00363412,-0.0189247,-0.999805,0,0.200679,0.979458,-0.019269,0,0.97965,-0.200714,0.000238337,0,0.199054,0.449062,0.405561,1,0.82314,0.317608,0.905739,-2.40561,-1.629,1.3202,0.247727,-0.244749,0.00147979,-0.111006,-0.000563572,0.000240459,-0.178253,-0.0152456,0,0,0,0,0,0,0,0.660407,-17.7396,0.275529,19.4968,-1.42905,-0.928176,0.0892211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93636,-0.585674,1.65619,0.242229,-0.04637,0.308862,0.128991,-3.57148,-0.967786,0.747681,0.883856,-1.47889,1.79664,0.0459378,1
28523.3,0.706898,-0.00785776,0.896822,-2.2804,-1.40387,1.38009,-0.0854367,0.00011792,-0.0199011,-0.999792,0,0.218136,0.975716,-0.0193961,0,0.975918,-0.218092,0.00445628,0,0.205175,0.445328,0.406444,1,0.82314,0.317608,0.905739,-2.40561,-1.629,1.3202,0.247727,-0.278982,-0.00186226,-0.131441,-0.0012466,-0.000329173,-0.194177,-0.00461252,0,0,0,0,0,0,0,0.55329,-17.6642,0.235856,19.4968,-1.4199,-1.05727,0.139575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2179,-0.598409,1.93011,0.330772,-0.0346564,0.325007,0.115072,-4.23976,-0.475203,0.72916,0.655996,-1.77548,2.07397,0.0459378,1
28523.3,0.697033,-0.00784824,0.891487,-2.28042,-1.40387,1.37473,-0.0859862,0.00301258,-0.0212318,-0.99976,0,0.236928,0.971313,-0.0199137,0,0.971522,-0.236816,0.00795672,0,0.212177,0.441219,0.407191,1,0.82314,0.317608,0.905739,-2.40561,-1.629,1.3202,0.247727,-0.304605,0.000800195,-0.165147,-0.00165079,-0.000248808,-0.12159,-0.0297549,0,0,0,0,0,0,0,0.660407,-17.815,0.275529,19.4572,-1.41074,-1.05727,0.209155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49804,-0.783406,2.21427,0.415104,-0.0191878,0.252191,0.146186,-5.06776,-0.468078,0.929568,0.763442,-2.20228,2.35608,0.0459378,1
28523.3,0.686204,-0.00782895,0.88576,-2.28054,-1.40388,1.37263,-0.0874493,0.00355552,-0.0231418,-0.999716,0,0.254529,0.966817,-0.021475,0,0.967058,-0.254385,0.00932798,0,0.219548,0.437247,0.407439,1,0.82314,0.317608,0.905739,-2.40561,-1.629,1.3202,0.247727,-0.319739,0.000951194,-0.173234,-0.0023139,8.30124e-05,-0.0242932,-0.03816,0,0,0,0,0,0,0,0.481879,-18.0451,0.164445,19.4572,-1.39243,-1.07649,0.0690795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7903,-0.717773,1.52976,0.470788,-0.028068,0.107029,0.144697,-3.69708,-0.153821,0.955814,0.639067,-1.67893,1.66021,0.0460264,1
28523.4,0.674521,-0.00777575,0.879212,-2.28078,-1.40393,1.37255,-0.0882765,0.0029159,-0.0242384,-0.999692,0,0.272142,0.961983,-0.0225303,0,0.962252,-0.271997,0.00940149,0,0.227493,0.433108,0.407361,1,0.82314,0.317608,0.905739,-2.40561,-1.629,1.3202,0.247727,-0.349358,0.00777921,-0.204525,-0.00597826,-0.000267496,0.00698585,-0.0168455,0,0,0,0,0,0,0,0.807196,-18.3863,0.275529,19.3818,-1.25785,-1.16621,0.119434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.10949,-0.895431,1.82602,0.597364,0.00512369,0.147322,0.123491,-4.40266,-0.284949,1.4272,0.903719,-1.96731,1.96842,0.0460264,1
28523.4,0.66197,-0.00731176,0.872357,-2.28083,-1.40404,1.37282,-0.0885389,0.00189532,-0.0247911,-0.999681,0,0.290485,0.956589,-0.0231717,0,0.956877,-0.290355,0.00901468,0,0.235878,0.42868,0.407126,1,0.82314,0.317608,0.905739,-2.40561,-1.629,1.3202,0.247727,-0.3715,0.0192393,-0.199432,-0.00173776,-0.00830524,0.00941345,-0.000474074,0,0,0,0,0,0,0,0.624701,-18.3506,0.124772,19.235,-1.20292,-1.1067,0.129504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68634,-0.964394,1.41806,0.471661,0.0784382,0.0760663,0.122257,-3.70516,-1.27831,1.71817,1.46202,-1.65012,1.55371,0.0460264,1
